sp	POS	Mean_rho	len	num	spAbbr	spAbbr2	cMmbAvgREC	cMAvgREC
Pan_troglodytes_verus	2300001	17.42810811	7747	14	PTV	PTV (N=2438)	5.26085935237194	0.0407558774028254
Pan_troglodytes_verus	2320001	1.44110562	9625	5	PTV	PTV (N=2438)	0.350134637127193	0.00337004588234923
Pan_troglodytes_verus	2330001	14.3865737	9997	4	PTV	PTV (N=2438)	3.36533021414856	0.0336432061508432
Pan_troglodytes_verus	2340001	19.44810979	10048	16	PTV	PTV (N=2438)	4.526242029478	0.0454796799121949
Pan_troglodytes_verus	2350001	6.7826979	9965	5	PTV	PTV (N=2438)	1.59171450140365	0.0158614350064874
Pan_troglodytes_verus	2360001	7.55849685	9966	6	PTV	PTV (N=2438)	1.77359540715644	0.0176756518277211
Pan_troglodytes_verus	2370001	14.12764234	10416	5	PTV	PTV (N=2438)	3.17182138075112	0.0330376915019037
Pan_troglodytes_verus	2380001	12.6835018	11151	6	PTV	PTV (N=2438)	2.65990031532543	0.0296605484161938
Pan_troglodytes_verus	2390001	6.71290212	13216	17	PTV	PTV (N=2438)	1.18781905171215	0.0156982165874278
Pan_troglodytes_verus	2400001	36.76506611	9977	11	PTV	PTV (N=2438)	8.61738270837285	0.0859756272814359
Pan_troglodytes_verus	2410001	14.45873459	8007	15	PTV	PTV (N=2438)	4.22279947709522	0.0338119554131014
Pan_troglodytes_verus	2420001	150.11383044	10949	19	PTV	PTV (N=2438)	32.0616783652547	0.351043316421174
Pan_troglodytes_verus	2430001	172.09225202	21098	35	PTV	PTV (N=2438)	19.0748016994631	0.402440166255272
Pan_troglodytes_verus	2440001	113.17043757	10064	24	PTV	PTV (N=2438)	26.2967676359659	0.264650669488361
Pan_troglodytes_verus	2450001	17.37682437	10053	22	PTV	PTV (N=2438)	4.04217145640403	0.0406359496512297
Pan_troglodytes_verus	2460001	24.55055692	9557	19	PTV	PTV (N=2438)	6.00730613366439	0.0574118247194306
Pan_troglodytes_verus	2470001	7.6395684	7760	18	PTV	PTV (N=2438)	2.30222149413206	0.0178652387944648
Pan_troglodytes_verus	2480001	83.71963626	10001	27	PTV	PTV (N=2438)	19.5759977932326	0.195779553930119
Pan_troglodytes_verus	2490001	33.26755764	10058	11	PTV	PTV (N=2438)	7.73480356319723	0.0777966542386377
Pan_troglodytes_verus	2500001	16.12172507	10190	11	PTV	PTV (N=2438)	3.69979216682777	0.037700882179975
Pan_troglodytes_verus	2510001	4.1321768	9611	5	PTV	PTV (N=2438)	1.00542648135748	0.00966315391232671
Pan_troglodytes_verus	2520001	16.05546299	9745	7	PTV	PTV (N=2438)	3.85284016094029	0.0375459273683631
Pan_troglodytes_verus	2530001	21.03013493	9984	3	PTV	PTV (N=2438)	4.92580810155374	0.0491792680859125
Pan_troglodytes_verus	2540001	21.00947272	9967	1	PTV	PTV (N=2438)	4.92936181553939	0.0491309492154811
Pan_troglodytes_verus	2550001	8.63366451	9970	17	PTV	PTV (N=2438)	2.02506987091384	0.020189946613011
Pan_troglodytes_verus	2560001	1.7610109	9950	12	PTV	PTV (N=2438)	0.41388431215269	0.00411814890591927
Pan_troglodytes_verus	2570001	9.88060731	10310	7	PTV	PTV (N=2438)	2.24111930102917	0.0231059399936107
Pan_troglodytes_verus	2580001	12.65749822	9981	16	PTV	PTV (N=2438)	2.96560852383962	0.0295997386764432
Pan_troglodytes_verus	2590001	4.37466147	10069	10	PTV	PTV (N=2438)	1.01601030330714	0.0102302077439996
Pan_troglodytes_verus	2600001	11.08413106	9993	9	PTV	PTV (N=2438)	2.59385542994657	0.025920397311456
Pan_troglodytes_verus	2610001	25.4905207	9992	28	PTV	PTV (N=2438)	5.9657669453925	0.0596099433183619
Pan_troglodytes_verus	2620001	3.7214652	9979	17	PTV	PTV (N=2438)	0.87210131522519	0.00870269902463217
Pan_troglodytes_verus	2630001	22.50891509	12912	25	PTV	PTV (N=2438)	4.07662766520314	0.0526374164131029
Pan_troglodytes_verus	2640001	12.96501033	9978	19	PTV	PTV (N=2438)	3.03857086556617	0.0303188600966192
Pan_troglodytes_verus	2650001	0	9613	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2660001	0	10027	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2670001	0	9985	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2680001	0	10268	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2690001	10.41986569	10032	4	PTV	PTV (N=2438)	2.42892776566225	0.0243670033451237
Pan_troglodytes_verus	2700001	40.94044309	11178	1	PTV	PTV (N=2438)	8.56502106154279	0.0957398054259253
Pan_troglodytes_verus	2710001	0	10017	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2720001	0	10610	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2730001	0	9975	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2740001	0	9924	0	PTV	PTV (N=2438)	0	0
Pan_troglodytes_verus	2750001	0	327660	0	PTV	PTV (N=2438)	0	0
Pongo_abelii	260001	16.88047248	8820	23	PAB	PAB (N=6957)	3.12883777395865	0.0275963491663153
Pongo_abelii	270001	6.41969167	5284	1	PAB	PAB (N=6957)	1.98617903778602	0.0104949700356613
Pongo_abelii	280001	8.25948462	9992	12	PAB	PAB (N=6957)	1.35134909919043	0.0135026801991108
Pongo_abelii	290001	15.7874494	7485	7	PAB	PAB (N=6957)	3.44815833588064	0.0258094651440666
Pongo_abelii	310001	29.18121958	9287	14	PAB	PAB (N=6957)	5.13682802177446	0.0477057218382194
Pongo_abelii	320001	13.64465016	7544	21	PAB	PAB (N=6957)	2.9568395487458	0.0223063975557383
Pongo_abelii	330001	46.96510409	9356	22	PAB	PAB (N=6957)	8.20638917982056	0.0767789771664012
Pongo_abelii	340001	16.52051076	7473	5	PAB	PAB (N=6957)	3.61406135274552	0.0270078804890673
Pongo_abelii	350001	38.2557691	9448	38	PAB	PAB (N=6957)	6.61948322519003	0.0625408775115954
Pongo_abelii	360001	17.43889696	9174	41	PAB	PAB (N=6957)	3.10761571392578	0.0285092665595551
Pongo_abelii	370001	8.2033275	8007	26	PAB	PAB (N=6957)	1.67489372188756	0.0134108740311537
Pongo_abelii	380001	7.23142509	10914	38	PAB	PAB (N=6957)	1.08319581970634	0.011821999176275
Pongo_abelii	390001	75.59558969	9895	40	PAB	PAB (N=6957)	12.4895759586027	0.123584354110374
Pongo_abelii	400001	58.40937694	4888	23	PAB	PAB (N=6957)	19.5352246284647	0.0954881779839356
Pongo_abelii	410001	105.27022111	10497	44	PAB	PAB (N=6957)	16.3948471077112	0.172096710089644
Pongo_abelii	420001	67.54028945	12329	35	PAB	PAB (N=6957)	8.95575280910111	0.110415476383408
Pongo_abelii	430001	84.88951863	10003	30	PAB	PAB (N=6957)	13.8736532285105	0.138778153244791
Pongo_abelii	440001	95.51017867	13710	39	PAB	PAB (N=6957)	11.3888332886535	0.156140904387439
Pongo_abelii	450001	13.84958582	10326	34	PAB	PAB (N=6957)	2.19266204021162	0.0226414282272252
Pongo_abelii	460001	92.82332068	8157	34	PAB	PAB (N=6957)	18.6034577211321	0.151748404631275
Pongo_abelii	470001	94.55850462	30594	83	PAB	PAB (N=6957)	5.05279136557955	0.154585099038541
Pongo_abelii	480001	70.31664994	17568	40	PAB	PAB (N=6957)	6.54339114506517	0.114954295636505
Pongo_abelii	490001	85.51146868	9735	55	PAB	PAB (N=6957)	14.3600331602184	0.139794922814727
Pongo_abelii	500001	101.89594248	14013	37	PAB	PAB (N=6957)	11.887562181585	0.16658040885055
Pongo_abelii	510001	9.0237352	3440	5	PAB	PAB (N=6957)	4.28839650093235	0.0147520839632073
Pongo_abelii	520001	45.12267494	7945	27	PAB	PAB (N=6957)	9.28470199110585	0.073766957319336
Pongo_abelii	530001	179.43891547	7393	53	PAB	PAB (N=6957)	39.6792050320801	0.293348362802168
Pongo_abelii	540001	108.50426147	10749	51	PAB	PAB (N=6957)	16.502348919517	0.177383748535888
Pongo_abelii	550001	114.82905617	15684	68	PAB	PAB (N=6957)	11.9691137558177	0.187723580146244
Pongo_abelii	560001	50.97085799	9002	18	PAB	PAB (N=6957)	9.2565674173832	0.0833276198912836
Pongo_abelii	570001	152.09616626	5970	38	PAB	PAB (N=6957)	41.649612891398	0.248648188961646
Pongo_abelii	580001	149.28011696	5859	29	PAB	PAB (N=6957)	41.6529247453159	0.244044486082806
Pongo_abelii	590001	191.98207306	7618	46	PAB	PAB (N=6957)	41.1990063450726	0.313854030336763
Pongo_abelii	600001	70.00195177	9251	31	PAB	PAB (N=6957)	12.370535533499	0.114439824220399
Pongo_abelii	610001	32.72620172	10940	17	PAB	PAB (N=6957)	4.8904104863075	0.0535010907202041
Pongo_abelii	620001	22.38836092	8398	23	PAB	PAB (N=6957)	4.35826328059251	0.0366006950304159
Pongo_abelii	630001	116.03631956	9793	81	PAB	PAB (N=6957)	19.3706959318976	0.189697225261073
Pongo_abelii	640001	169.060066	7946	29	PAB	PAB (N=6957)	34.7823969000208	0.276380925767565
Pongo_abelii	650001	140.014504	6581	44	PAB	PAB (N=6957)	34.7814888571239	0.228896978168733
Pongo_abelii	660001	243.855048	11461	60	PAB	PAB (N=6957)	34.783739567351	0.39865643918141
Pongo_abelii	670001	156.77846461	7379	41	PAB	PAB (N=6957)	34.7340903476927	0.256302852675624
Pongo_abelii	680001	149.21689193	10840	29	PAB	PAB (N=6957)	22.5037938405555	0.243941125231621
Pongo_abelii	690001	169.66385364	9093	53	PAB	PAB (N=6957)	30.5034645623311	0.277368003265277
Pongo_abelii	700001	122.59931726	10766	43	PAB	PAB (N=6957)	18.6166146471664	0.200426473291394
Pongo_abelii	710001	68.9724274	6159	28	PAB	PAB (N=6957)	18.3076389777359	0.112756748463876
Pongo_abelii	730001	140.00673687	5840	36	PAB	PAB (N=6957)	39.192513766151	0.228884280394322
Pongo_abelii	740001	6.92878956	6021	4	PAB	PAB (N=6957)	1.88129013007795	0.0113272478731994
Pongo_abelii	750001	217.02675995	8931	47	PAB	PAB (N=6957)	39.7264932371241	0.354797311100755
Pongo_abelii	760001	134.26072372	6267	27	PAB	PAB (N=6957)	35.0232401626707	0.219490646099458
Pongo_abelii	770001	109.44461649	15176	70	PAB	PAB (N=6957)	11.7897370474508	0.178921049432113
Pongo_abelii	780001	205.738565	9211	27	PAB	PAB (N=6957)	36.5153911460789	0.336343267846532
Pongo_abelii	790001	122.32684155	11686	66	PAB	PAB (N=6957)	17.1128724572119	0.199981027534979
Pongo_abelii	800001	186.26923169	13086	56	PAB	PAB (N=6957)	23.2702602451493	0.304514625568024
Pongo_abelii	810001	80.75252667	9091	37	PAB	PAB (N=6957)	14.5215005336939	0.132014961351811
Pongo_abelii	820001	110.87995786	9266	52	PAB	PAB (N=6957)	19.5626547045744	0.181267558492586
Pongo_abelii	830001	67.67229381	9208	47	PAB	PAB (N=6957)	12.0146913885403	0.110631278305679
Pongo_abelii	840001	206.40556592	9753	49	PAB	PAB (N=6957)	34.5979377613475	0.337433686986422
Pongo_abelii	850001	77.61916569	9241	36	PAB	PAB (N=6957)	13.7314700213253	0.126892514467067
Pongo_abelii	860001	85.13704122	8668	33	PAB	PAB (N=6957)	16.0570841503025	0.139182805414822
Pongo_abelii	870001	54.61544545	6577	31	PAB	PAB (N=6957)	13.5754636539091	0.0892858244517601
Pongo_abelii	880001	27.18989922	8111	40	PAB	PAB (N=6957)	5.48024821769066	0.0444502932936889
Pongo_abelii	890001	39.07239976	9651	62	PAB	PAB (N=6957)	6.61857970204927	0.0638759127044775
Pongo_abelii	900001	125.48045811	11015	47	PAB	PAB (N=6957)	18.6233852405997	0.205136588425205
Pongo_abelii	910001	92.79696278	8655	29	PAB	PAB (N=6957)	17.5280548235511	0.151705314497835
Pongo_abelii	920001	36.16333798	3312	12	PAB	PAB (N=6957)	17.8502874944559	0.059120152181638
Pongo_abelii	930001	64.32114327	7707	32	PAB	PAB (N=6957)	13.6438026569884	0.10515278707741
Pongo_abelii	940001	66.07084109	9424	48	PAB	PAB (N=6957)	11.4615034918336	0.10801320890704
Pongo_abelii	950001	97.71944269	9626	62	PAB	PAB (N=6957)	16.5959515062923	0.15975262919957
Pongo_abelii	960001	117.13668237	12284	97	PAB	PAB (N=6957)	15.5890677580873	0.191496108340345
Pongo_abelii	970001	46.33198987	9483	39	PAB	PAB (N=6957)	7.98734116949504	0.0757439563103215
Pongo_abelii	980001	200.95266485	10181	53	PAB	PAB (N=6957)	32.2678749604551	0.328519234972393
Pongo_abelii	990001	166.45876671	11945	6	PAB	PAB (N=6957)	22.781774646162	0.272128298148405
Pongo_abelii	1000001	24.89804692	3234	9	PAB	PAB (N=6957)	12.5861324718772	0.0407035524140508
Pongo_abelii	1010001	0.32438512	8135	5	PAB	PAB (N=6957)	0.0651884117548435	0.000530307729625652
Pongo_abelii	1020001	59.77744422	10155	3	PAB	PAB (N=6957)	9.62330937994037	0.0977247067532944
Pongo_abelii	1030001	173.85449661	21229	20	PAB	PAB (N=6957)	13.3882379911869	0.284218904314907
Pongo_abelii	1040001	1.1832894	9327	2	PAB	PAB (N=6957)	0.207403475826026	0.00193445221902934
Pongo_abelii	1050001	36.9449246	10676	5	PAB	PAB (N=6957)	5.65735266586784	0.060397897060805
Pongo_abelii	1060001	273.08965292	9789	39	PAB	PAB (N=6957)	45.6072567020696	0.44644943585656
Pongo_abelii	1070001	35.53922988	8730	20	PAB	PAB (N=6957)	6.65519525911033	0.0580998546120331
Pongo_abelii	1080001	54.24763488	10664	22	PAB	PAB (N=6957)	8.31625322613519	0.0886845244035056
Pongo_abelii	1090001	86.07605251	6797	30	PAB	PAB (N=6957)	20.7029438824605	0.140717909569084
Pongo_abelii	1100001	167.61683591	12308	38	PAB	PAB (N=6957)	22.2636919203973	0.27402152015625
Pongo_abelii	1110001	221.5100412	11657	40	PAB	PAB (N=6957)	31.0651642668519	0.362126619858693
Pongo_abelii	1120001	87.84936099	5200	19	PAB	PAB (N=6957)	27.6186404460272	0.143616930319341
Pongo_abelii	1130001	90.99886905	10684	49	PAB	PAB (N=6957)	13.9241646009537	0.148765774596589
Pongo_abelii	1140001	20.33490533	7777	30	PAB	PAB (N=6957)	4.27461582224544	0.0332436872496028
Pongo_abelii	1150001	20.806463	7687	27	PAB	PAB (N=6957)	4.42495043525082	0.0340145939957731
Pongo_abelii	1160001	115.61990059	7980	22	PAB	PAB (N=6957)	23.6862731529609	0.189016459760628
Pongo_abelii	1170001	89.12674716	9299	38	PAB	PAB (N=6957)	15.6689120109124	0.145705212789474
Pongo_abelii	1180001	21.94705512	7988	15	PAB	PAB (N=6957)	4.49164300389072	0.0358792443150791
Pongo_abelii	1190001	26.41132453	1603	21	PAB	PAB (N=6957)	26.9354163100073	0.0431774723449417
Pongo_abelii	1210001	15.76590624	8068	20	PAB	PAB (N=6957)	3.19462644907643	0.0257742461911486
Pongo_abelii	1220001	139.2057256	11153	56	PAB	PAB (N=6957)	20.4048040815526	0.227574779921556
Pongo_abelii	1230001	97.93784328	6825	11	PAB	PAB (N=6957)	23.4592926682005	0.160109672460468
Pongo_abelii	1240001	98.09982563	16899	43	PAB	PAB (N=6957)	9.49017590816444	0.160374482672071
Pongo_abelii	1250001	17.14938392	13848	20	PAB	PAB (N=6957)	2.02454997269501	0.0280359680218805
Pongo_abelii	1260001	3.35178117	5581	0	PAB	PAB (N=6957)	0.981817270722152	0.00547952218790033
Pongo_abelii	1270001	14.17641295	12383	4	PAB	PAB (N=6957)	1.87157620745354	0.0231757281768972
Pongo_abelii	1280001	43.47365803	9629	8	PAB	PAB (N=6957)	7.38094605384392	0.0710711295524631
Pongo_abelii	1290001	353.90253122	66368	15	PAB	PAB (N=6957)	8.71750031037899	0.578563060599233
Pongo_abelii	1300001	70.0730625	13151	4	PAB	PAB (N=6957)	8.71082630106483	0.114556076685304
Pongo_abelii	1310001	15.12473942	6823	9	PAB	PAB (N=6957)	3.62392801871886	0.0247260608717188
Pongo_abelii	1320001	9.352224	5179	8	PAB	PAB (N=6957)	2.95213369878978	0.0152891004260323
Pongo_abelii	1330001	31.84391226	6769	23	PAB	PAB (N=6957)	7.6907543103734	0.0520587159269175
Pongo_abelii	1340001	21.01114633	4372	12	PAB	PAB (N=6957)	7.85663590024988	0.0343492121558925
Pongo_abelii	1380001	7.46576889	7182	17	PAB	PAB (N=6957)	1.69940219175106	0.0122051065411561
Pongo_abelii	1390001	5.74907645	10331	22	PAB	PAB (N=6957)	0.909751447626061	0.00939864220542484
Pongo_abelii	1400001	2.95809066	10197	9	PAB	PAB (N=6957)	0.474248639750834	0.00483591337953925
Pongo_abelii	1410001	34.43503727	9833	31	PAB	PAB (N=6957)	5.72507988824004	0.0562947105410643
Pongo_abelii	1420001	56.87751637	11473	26	PAB	PAB (N=6957)	8.10458279977986	0.0929838784618744
Pongo_abelii	1430001	38.9050447	10875	19	PAB	PAB (N=6957)	5.84848911613313	0.0636023191379478
Pongo_abelii	1440001	20.6881841	9410	15	PAB	PAB (N=6957)	3.59417965778055	0.033821230579715
Pongo_abelii	1450001	11.03685492	9139	18	PAB	PAB (N=6957)	1.97430247277975	0.0180431502987341
Pongo_abelii	1460001	56.75762683	8886	25	PAB	PAB (N=6957)	10.4420303800325	0.0927878819569691
Pongo_abelii	1470001	7.96505335	8809	19	PAB	PAB (N=6957)	1.4781860931463	0.0130213412945257
Pongo_abelii	1480001	74.3931069	12964	53	PAB	PAB (N=6957)	9.38124995091689	0.121618524363687
Pongo_abelii	1490001	52.32774168	13091	37	PAB	PAB (N=6957)	6.53470824432871	0.0855458656265071
Pongo_abelii	1500001	46.33351492	8353	33	PAB	PAB (N=6957)	9.06817304870849	0.0757464494758621
Pongo_abelii	1510001	8.33654794	9215	22	PAB	PAB (N=6957)	1.47896516679478	0.0136286640120139
Pongo_abelii	1530001	22.10710535	7989	20	PAB	PAB (N=6957)	4.5238322542773	0.0361408958794213
Pongo_abelii	1540001	35.97023722	9645	42	PAB	PAB (N=6957)	6.0968863983171	0.0588044693117684
Pongo_abelii	1550001	37.46219624	11655	28	PAB	PAB (N=6957)	5.25470076523462	0.0612435374188095
Pongo_abelii	1560001	65.63020507	9364	18	PAB	PAB (N=6957)	11.4580150741251	0.107292853154108
Pongo_abelii	1570001	17.97075584	9040	35	PAB	PAB (N=6957)	3.24986219795526	0.0293787542695156
Pongo_abelii	1580001	30.76871263	8780	30	PAB	PAB (N=6957)	5.72903984533235	0.0503009698420181
Pongo_abelii	1590001	68.04902933	9897	38	PAB	PAB (N=6957)	11.2404939823136	0.111247168942958
Pongo_abelii	1600001	21.20784313	10549	29	PAB	PAB (N=6957)	3.28664080618974	0.0346707738644956
Pongo_abelii	1610001	53.62998847	9363	25	PAB	PAB (N=6957)	9.36396352271562	0.0876747904631864
Pongo_abelii	1620001	78.9709469	9357	28	PAB	PAB (N=6957)	13.7974156911203	0.129102418621813
Pongo_abelii	1630001	4.45267866	8626	11	PAB	PAB (N=6957)	0.843876578585062	0.00727927936687475
Pongo_abelii	1640001	11.71809309	8895	33	PAB	PAB (N=6957)	2.15366437591463	0.0191568446237606
Pongo_abelii	1650001	7.99637974	10627	40	PAB	PAB (N=6957)	1.23012646658312	0.0130725539603788
Pongo_abelii	1660001	8.199099	9734	27	PAB	PAB (N=6957)	1.37702498881126	0.0134039612410888
Pongo_abelii	1670001	26.99674744	10422	27	PAB	PAB (N=6957)	4.2347464033642	0.0441345270158616
Pongo_abelii	1680001	20.89824198	8586	31	PAB	PAB (N=6957)	3.97910960899256	0.0341646351028101
Pongo_abelii	1690001	0.18900035	7013	0	PAB	PAB (N=6957)	0.0440581038779193	0.000308979482495848
Pongo_abelii	1700001	1.231232	5593	2	PAB	PAB (N=6957)	0.35988364301002	0.00201282921535504
Pongo_abelii	1710001	7.18247286	10548	38	PAB	PAB (N=6957)	1.1131941247335	0.0117419716276889
Pongo_abelii	1720001	7.91691153	10483	22	PAB	PAB (N=6957)	1.23463117538312	0.0129426386115413
Pongo_abelii	1730001	17.86679186	10678	24	PAB	PAB (N=6957)	2.73541796349626	0.0292087930142131
Pongo_abelii	1740001	5.47810127	9418	26	PAB	PAB (N=6957)	0.950907786051427	0.00895564952903234
Pongo_abelii	1750001	91.31041846	10886	46	PAB	PAB (N=6957)	13.7125756376403	0.149275098391353
Pongo_abelii	1760001	4.62943591	11089	23	PAB	PAB (N=6957)	0.682500109901653	0.00756824371869943
Pongo_abelii	1770001	52.50656744	16548	33	PAB	PAB (N=6957)	5.18722574312293	0.0858382115971983
Pongo_abelii	1780001	2.2128807	11192	3	PAB	PAB (N=6957)	0.323234220275424	0.00361763739332255
Pongo_abelii	1790001	14.7534541	5993	11	PAB	PAB (N=6957)	4.02454201079933	0.0241190802707204
Pongo_abelii	1820001	7.97863368	6113	11	PAB	PAB (N=6957)	2.13373835120266	0.0130435425409019
Pongo_abelii	1830001	38.84237216	9368	50	PAB	PAB (N=6957)	6.77837975047127	0.0634998615024148
Pongo_abelii	1840001	42.95839294	8274	36	PAB	PAB (N=6957)	8.4878860914378	0.0702287695205564
Pongo_abelii	1860001	41.45473204	7441	31	PAB	PAB (N=6957)	9.10772356863294	0.0677705710741977
Pongo_abelii	1870001	64.32169984	9229	21	PAB	PAB (N=6957)	11.3938343225791	0.105153696963082
Pongo_abelii	1880001	106.93168246	9014	62	PAB	PAB (N=6957)	19.3934859262971	0.174812882139642
Pongo_abelii	1890001	28.64162807	12136	46	PAB	PAB (N=6957)	3.8582393502604	0.0468235927547603
Pongo_abelii	1900001	48.15583456	12244	52	PAB	PAB (N=6957)	6.42972836605707	0.0787255941140028
Pongo_abelii	1910001	91.42840106	8630	21	PAB	PAB (N=6957)	17.3195802333128	0.14946797741349
Pongo_abelii	1920001	54.48388459	8404	33	PAB	PAB (N=6957)	10.5986134658855	0.0890707475673019
Pongo_abelii	1930001	62.35946483	8203	29	PAB	PAB (N=6957)	12.4278699758543	0.101945817411933
Pongo_abelii	2130001	12.06705415	7208	29	PAB	PAB (N=6957)	2.73686588824815	0.0197273293224926
Pongo_abelii	2140001	12.87729184	12244	58	PAB	PAB (N=6957)	1.71936566727924	0.0210519132301671
Pongo_abelii	2150001	18.16354883	9674	32	PAB	PAB (N=6957)	3.06945772112922	0.0296939339942041
Pongo_abelii	2160001	30.61747626	3608	28	PAB	PAB (N=6957)	13.8729842726615	0.0500537272557628
Pongo_abelii	2170001	80.37727899	11751	41	PAB	PAB (N=6957)	11.1821549696901	0.131401503048828
Pongo_abelii	2180001	12.41285465	8709	26	PAB	PAB (N=6957)	2.33007774820713	0.0202926471091359
Pongo_abelii	2190001	22.33166759	8814	11	PAB	PAB (N=6957)	4.14204813495558	0.0365080122614985
Pongo_abelii	2200001	81.2180049	12086	27	PAB	PAB (N=6957)	10.9859282950898	0.132775929374455
Pongo_abelii	2210001	15.2988124	8509	51	PAB	PAB (N=6957)	2.9393156604368	0.0250106369546568
Pongo_abelii	2220001	32.10754807	11251	66	PAB	PAB (N=6957)	4.66533731533358	0.0524897101348181
Pongo_abelii	2230001	5.37420626	12096	29	PAB	PAB (N=6957)	0.726339370577876	0.00878580102650998
Pongo_abelii	2240001	9.36023525	9812	30	PAB	PAB (N=6957)	1.55953906339465	0.0153021972900283
Pongo_abelii	2250001	13.32675363	9677	49	PAB	PAB (N=6957)	2.25138962816593	0.0217866974317617
Pongo_abelii	2260001	15.30187904	7000	40	PAB	PAB (N=6957)	3.57366433221137	0.0250156503254796
Pongo_abelii	2270001	4.63289162	3471	13	PAB	PAB (N=6957)	2.18204930702365	0.0075738931446791
Pongo_abelii	2280001	6.46036874	6789	36	PAB	PAB (N=6957)	1.55567377784582	0.0105614692777953
Pongo_abelii	2290001	3.54284387	6571	21	PAB	PAB (N=6957)	0.881429496094802	0.00579187321883894
Pongo_abelii	2300001	71.01689185	10603	30	PAB	PAB (N=6957)	10.9496423132749	0.116099057447653
Pongo_abelii	2310001	22.37074591	11299	20	PAB	PAB (N=6957)	3.23673757435745	0.0365718978526648
Pongo_abelii	2320001	16.3950993	12618	32	PAB	PAB (N=6957)	2.12417631156892	0.0268028566993767
Pongo_abelii	2330001	7.17716622	10165	24	PAB	PAB (N=6957)	1.15428394339357	0.0117332962845957
Pongo_abelii	2340001	7.56853166	10050	36	PAB	PAB (N=6957)	1.2311546315901	0.0123731040474806
Pongo_abelii	2350001	25.785723	8823	49	PAB	PAB (N=6957)	4.7778231103319	0.0421547333024583
Pongo_abelii	2360001	38.35094417	9136	65	PAB	PAB (N=6957)	6.8625733994414	0.0626964705772966
Pongo_abelii	2370001	43.21092071	9692	57	PAB	PAB (N=6957)	7.28865086712187	0.0706416042041452
Pongo_abelii	2380001	11.839472	12456	56	PAB	PAB (N=6957)	1.55389177618975	0.0193552759642195
Pongo_abelii	2390001	9.93107069	10412	33	PAB	PAB (N=6957)	1.55929737158915	0.0162354042329863
Pongo_abelii	2400001	20.20799074	10836	36	PAB	PAB (N=6957)	3.04874548997655	0.0330362061293859
Pongo_abelii	2410001	7.05350871	10112	35	PAB	PAB (N=6957)	1.14034215469116	0.011531139868237
Pongo_abelii	2420001	14.5928734	10498	25	PAB	PAB (N=6957)	2.27248632970296	0.0238565614892217
Pongo_abelii	2430001	32.81507921	24504	77	PAB	PAB (N=6957)	2.18929107268743	0.0536463884451328
Pongo_abelii	2440001	19.46008624	7964	33	PAB	PAB (N=6957)	3.99466663545876	0.0318135250847936
Pongo_abelii	2460001	13.75079613	9151	68	PAB	PAB (N=6957)	2.45655403213181	0.0224799259480382
Pongo_abelii	2480001	17.61898242	10085	48	PAB	PAB (N=6957)	2.85609042133919	0.0288036718992057
Pongo_abelii	2490001	15.78494021	10092	40	PAB	PAB (N=6957)	2.55701180118393	0.0258053630975482
Pongo_abelii	2500001	9.12181322	9747	21	PAB	PAB (N=6957)	1.52995001516755	0.0149124227978381
Pongo_abelii	2510001	8.77717438	9582	26	PAB	PAB (N=6957)	1.49749573194271	0.014349004103475
Pongo_abelii	2520001	4.94515308	9275	19	PAB	PAB (N=6957)	0.87163137522657	0.00808438100522644
Pongo_abelii	2530001	6.36770343	10008	30	PAB	PAB (N=6957)	1.04016578641622	0.0104099791904535
Pongo_abelii	2540001	4.95469623	10338	19	PAB	PAB (N=6957)	0.783515402708939	0.00809998223320501
Pongo_abelii	2550001	2.52189502	9913	15	PAB	PAB (N=6957)	0.415900010089139	0.00412281680001363
Pongo_abelii	2560001	5.47688717	9990	35	PAB	PAB (N=6957)	0.896262733470032	0.00895366470736562
Pongo_abelii	2570001	5.35853426	9969	25	PAB	PAB (N=6957)	0.878742130513569	0.00876018029908977
Pongo_abelii	2580001	33.7767741	9957	33	PAB	PAB (N=6957)	5.54570412312392	0.0552185759539448
Pongo_abelii	2590001	12.17227206	11885	39	PAB	PAB (N=6957)	1.67432398097655	0.0198993405139063
Pongo_abelii	2600001	5.47061854	10164	15	PAB	PAB (N=6957)	0.879911126949535	0.00894341669431507
Pongo_abelii	2610001	12.97549519	9514	54	PAB	PAB (N=6957)	2.2296044729258	0.021212456955416
Pongo_abelii	2620001	33.16847802	9935	60	PAB	PAB (N=6957)	5.45788908079751	0.0542241280177233
Pongo_abelii	2630001	3.22503712	9098	35	PAB	PAB (N=6957)	0.579503173007118	0.00527231986801876
Pongo_abelii	2640001	58.88213957	10040	63	PAB	PAB (N=6957)	9.58775444318903	0.0962610546096179
Pongo_abelii	2650001	6.35755949	9636	23	PAB	PAB (N=6957)	1.07860064192053	0.0103933957855463
Pongo_abelii	2660001	2.30704485	10058	17	PAB	PAB (N=6957)	0.374982879087263	0.00377157779785969
Pongo_abelii	2670001	2.15639392	10073	21	PAB	PAB (N=6957)	0.349974416183285	0.00352529229421423
